Candidate,Date,Headline,Snippet
clinton,2016-10-11,Emails Show How Clinton Aides Stage-Managed Her Keystone Shift,The campaign emails released on WikiLeaks illustrate the degree to which aides stage-managed and agonized over her changed positions on issues like the Keystone XL oil pipeline.
clinton,2016-10-11,"Hillary Clinton’s Campaign Strained to Hone Her Message, Hacked Emails Show","Thousands of messages released by WikiLeaks offered a look inside an operation that misread the electoral mood, throwing Mrs. Clinton’s campaign off course."
clinton,2016-10-11,"Al Gore, With Hillary Clinton, Reminds Florida: ‘Every. Single. Vote. Counts.’","Mrs. Clinton and Mr. Gore discussed climate change and urged young adults to vote because, as Mr. Gore learned in Florida in 2000, every vote counts."
clinton,2016-10-11,"Obama, in North Carolina, Lashes Trump as He Urges Blacks to Back Clinton",The president spoke at a town hall rally at North Carolina A&T University to persuade blacks to support Mrs. Clinton as strongly as they backed him.
clinton,2016-10-11,"Hillary Clinton Aides Kept de Blasio at Arm’s Length, WikiLeaks Emails Show",The messages suggest that the wariness of Hillary Clinton’s presidential campaign toward Mayor Bill de Blasio dated back years and grew worse as the primary contest wore on.
clinton,2016-10-11,Trump’s Threat to Jail Clinton Also Targets Democracy’s Institutions,"His claim at Sunday’s presidential debate was “a threat to the rule of law,” one political scientist said."
clinton,2016-10-11,"Threat to Jail Clinton Smacks of ‘Tin-Pot Dictators,’ Experts Say",The assertion takes its place in a litany of Mr. Trump’s statements that many legal specialists have portrayed as a threat to the rule of law.
clinton,2016-10-11,What’s Really Behind Trump’s Obsession With Clinton’s ‘Stamina’?,"When a 70-year-old campaigns for the White House, it’s no surprise that questions of strength and vigor might be raised. And when his opponent is a woman, it’s no surprise that she’s the one accused of lacking it."
clinton,2016-10-11,Early Voting Could Point to Hillary Clinton Victory Well Before Nov. 8,"Democrats are requesting more absentee ballots than Republicans in Florida and have returned more ballots in North Carolina, good signs for Mrs. Clinton."
clinton,2016-10-11,"Glenn Beck Says Opposing Trump Is ‘Moral, Ethical’ Even if It Means Clinton Wins","“If one helps to elect an immoral man to the highest office, then one is merely validating his immorality, lewdness, and depravity,” the conservative media personality wrote."
clinton,2016-10-12,Group’s Tactic on Hillary Clinton: Sue Her Again and Again,"The nonprofit organization Judicial Watch has more than 20 active lawsuits involving the Democratic nominee, and has focused on the Clintons since its formation in 1994."
clinton,2016-10-12,WikiLeaks Emails Show Mayor de Blasio Venting at and Appealing to Clinton Campaign,The release of a second batch of John D. Podesta’s emails shows Bill de Blasio urging the campaign to engage left-wing Democrats.
clinton,2016-10-12,John Podesta Says Russian Spies Hacked His Emails to Sway Election,"Hillary Clinton’s campaign chairman said that Russia, intent on swaying the election to Donald J. Trump, was behind the illegal breach of his account."
clinton,2016-10-12,Split Over Donald Trump Threatens to Tilt Republican States,Democrats are aiming to run up a big margin of victory for Hillary Clinton and extend their political advantage into the congressional elections next month.
clinton,2016-10-12,Obama Considers ‘Proportional’ Response to Russian Hacking in U.S. Election,"Much of the Russian efforts appear directed at undermining the campaigns of Hillary Clinton and other Democrats, and the topic has come up in presidential debates."
clinton,2016-10-12,Can the U.S. Win This Election?,It will be a tragedy if little changes after all we’ve gone through.
clinton,2016-10-12,Answering the Call of the Election Season,"With their phones, app users can assess their own leanings, debate with others and share politically themed stickers as Election Day approaches."
clinton,2016-10-12,Russell Moore Can’t Support Either Candidate,"The preacher on Bible-belt racism, pro-Trump evangelicals and the relationship between the Republican Party and American evangelicalism."
clinton,2016-10-12,"In City Built by Immigrants, Immigration Is the Defining Political Issue","Many residents of Hazleton, Pa., who are losing ground, including Democrats, back Mr. Trump. Many who are prospering, including Republicans, support Clinton."
clinton,2016-10-12,Trump Has Democrats Dreaming,They’ve begun to dream of winning not only the White House and Senate but the House of Representatives too.
clinton,2016-10-13,"Handling Cows by Day, Ever-Growing Clinton Rallies by Night","Greg Hale, a link to the Clintons’ years in Little Rock, produces all of Hillary Clinton’s public appearances — including her largest campaign event to date this week."
clinton,2016-10-13,"As Donald Trump Stumbles, Hillary Clinton Watches Her Step","Encouraged by the polls, Mrs. Clinton is veering from standard end-of-campaign practice and keeping her schedule loose."
clinton,2016-10-13,He Calls Hillary Clinton a ‘Demon.’ Who Is Alex Jones?,"Mr. Jones is a talk radio host and conspiracy theorist who is drawing greater attention, most recently from President Obama."
clinton,2016-10-13,Review: The Anti-Clinton Brigade’s Four-Letter Word Obsession,"Edward Klein’s “Guilty as Sin,” Gary J. Byrne’s “Crisis of Character” and other books suggest that Hillary Clinton curses like a sailor. And they take umbrage."
clinton,2016-10-13,Donald Trump Finds Improbable Ally in WikiLeaks,"Mr. Trump, his advisers and many supporters are seizing on emails from Hillary Clinton’s campaign that WikiLeaks has been publishing."
clinton,2016-10-13,"Voice Shaking, Michelle Obama Calls Trump Comments on Women ‘Intolerable’",The first lady exhorted voters in visceral terms to reject Donald J. Trump’s candidacy and back Hillary Clinton as a matter of conscience.
clinton,2016-10-13,How Red States Turn Blue (and Vice Versa),Politics can change more radically and rapidly than we often assume.
clinton,2016-10-13,"Donald Trump, Slipping in Polls, Warns of ‘Stolen Election’","Mr. Trump’s claims highlight concerns that he may not accept a Clinton victory, potentially undermining the legitimacy of the election and the democratic process."
clinton,2016-10-13,The Perpetual Panic of American Parenthood,"Make our country great, by making it a bit more like the rest of the world."
clinton,2016-10-13,How to Fix the Tax Code and Close Donald Trump’s Loopholes,"Though the Republican nominee agrees the tax code is unfair, he has proposed nothing to eliminate any of the rules that allowed him to amass a fortune."
clinton,2016-10-14,The Clinton Agenda,A large margin of victory will be needed for an effective presidency.
clinton,2016-10-14,Trump Accuses Clinton of Guiding Global Elite Against U.S. Working Class,The remarks drew criticism from some who said they resembled prejudicial language used by anti-Semites.
clinton,2016-10-14,Anatomy of a Media Conspiracy,How WikiLeaks made the author a talking point for Trump.
clinton,2016-10-14,"Trump as Champion of Working Class? ‘Come On,’ Obama Says","President Obama implored voters to “reject a dark and pessimistic vision” offered by Donald J. Trump, who he said faked his concern for the working class."
clinton,2016-10-14,"Donald Trump Assails His Accusers as Liars, and Unattractive","Mr. Trump attacked the women accusing him of inappropriate sexual advances, while claiming that the news media and Hillary Clinton were conspiring against him."
clinton,2016-10-14,Is G.O.P. Dodging a Landslide? Trump’s Polling Hasn’t Collapsed (Yet),There aren’t yet many signs that the bottom has fallen out for either Mr. Trump or the Republican Senate candidates in key states.
clinton,2016-10-14,Gender Issues in Sharp Focus at The Times,"Susan Chira, senior correspondent for gender issues, and Susan Dominus, a Times Magazine writer, talk about men, women and coverage of their changing roles."
clinton,2016-10-14,"After Donald Trump, Will More Women Believe Their Own Stories?",This week’s wave of claims against the Republican nominee suggest the possibility of a shift in how women think about sexual assault.
clinton,2016-10-14,"Race, and the G.O.P.’s Future",Today’s Republican Party is built in part on fear of people who are not white. There’s no other way to say it.
clinton,2016-10-14,Revelations From the Final Weeks,We go behind the story of the two women who told us that Donald Trump touched them inappropriately (which he denies) and check in on Hillary Clinton’s campaign.
clinton,2016-10-15,If Hillary Clinton Groped Men,Is there a double standard for women in politics? You decide.
clinton,2016-10-15,Issues in Hillary Clinton’s Past Leave Her Muted in Furor Over Donald Trump,Mrs. Clinton has been scarred by old missteps and paralyzed by her husband’s history of facing accusations of sexual misconduct.
clinton,2016-10-15,"Urging Blacks to Vote for Clinton for Obama’s Sake, and Their Own",A new ad for Hillary Clinton argues that a vote for her is a vote to preserve President Obama’s legacy.
clinton,2016-10-15,"‘We Should Take a Drug Test’ Before Debate, Donald Trump Says","Mr. Trump, offering no evidence, suggested to a crowd in New Hampshire that Hillary Clinton may have been on drugs during their last debate."
clinton,2016-10-15,The Other Campaign Madness: Mega-Donors,The public’s concern about the abuses of big money in elections has stirred virtually no straight-talk debate between the presidential candidates.
